localityid,locality_city,name,url
13167,395,Erayangadu,erayangadu
13168,395,Gudiyattam,gudiyattam
13169,395,Kaveripakkam,kaveripakkam
13170,395,Nandiyalam,nandiyalam
13171,395,Viruthampattu,viruthampattu
13172,395,Ocheri,ocheri
13173,395,Vaniyambadi,vaniyambadi
13174,395,Sholinghur,sholinghur
13175,395,Wala Ranipet 1,wala-ranipet-1
13176,395,Nemili,nemili
13177,395,Anaicut,anaicut
13178,395,Poigai,poigai
13179,395,Pallikonda,pallikonda
13180,395,Ariyur,ariyur
13181,395,Thuthipet,thuthipet
13182,395,Sankaranpalayam,sankaranpalayam
13183,395,Arappakkam,arappakkam
13184,395,Virinjipuram,virinjipuram
13185,395,Arakkonam,arakkonam
13186,395,Bheemakulam,bheemakulam
13187,395,Aavarampalayam,aavarampalayam
13188,395,Ammoor,ammoor
13189,395,Avaloor,avaloor
13190,395,Saidapet,saidapet
13191,395,Ussoor,ussoor
13192,395,Perumugai,perumugai
13193,395,Kalpudur,kalpudur
13194,395,Latteri,latteri
13195,395,Thiruvalam,thiruvalam
13196,395,Velapadi,velapadi
13197,395,Pasumathur,pasumathur
13198,396,Tambaram,tambaram
13199,397,Cuddalore Old Town,cuddalore-old-town
13200,397,Thirupapuliyur,thirupapuliyur
13201,397,Panruti,panruti
13202,397,Chidambaram,chidambaram
13203,397,Neyveli,neyveli
13204,397,Virudhachalam,virudhachalam
13205,397,Manjakuppam,manjakuppam
13206,397,Pudupalayam,pudupalayam
13207,397,Koothapakkam,koothapakkam
13208,397,Unnamalaichetty Chavadi,unnamalaichetty-chavadi
13209,397,Parangipettai,parangipettai
13210,397,Kondur,kondur
13211,397,Kattukuppam,kattukuppam
13212,397,Allapakkam,allapakkam
13213,397,Vadalur,vadalur
13214,397,K N Pettai,k-n-pettai
13215,397,Nellikkuppam,nellikkuppam
13216,397,Mangalampettai,mangalampettai
13217,397,Sellankuppam,sellankuppam
13218,397,Semmandalam,semmandalam
13219,397,Pathirikuppam,pathirikuppam
13220,397,Kullanchavadi,kullanchavadi
13221,397,Vellapakkam,vellapakkam
13222,397,Pudukuppam,pudukuppam
13223,397,Keezh Azhinchipattu,keezh-azhinchipattu
13224,397,Muthaiya Nagar,muthaiya-nagar
13225,397,Periyakanganankuppam,periyakanganankuppam
13226,397,Sathiyavadi,sathiyavadi
13227,397,Thondankurichi,thondankurichi
13228,398,Alandur,alandur
13229,399,Acharapakkam,acharapakkam
13230,399,Cheyyur,cheyyur
13231,399,Palur,palur
13232,399,Urapakkam,urapakkam
13233,399,JS Nagar,js-nagar
13234,399,Uthiramerur,uthiramerur
13235,399,C.R.R Puram,c-r-r-puram
13236,399,Kanchipuram Arakkonam State Highway,kanchipuram-arakkonam-state-highway
13237,399,Thirukazhukundram,thirukazhukundram
13238,399,Mamandur,mamandur
13239,399,Valathottam,valathottam
13240,399,Kilacheri Village,kilacheri-village
13241,399,Sirumangadu Village,sirumangadu-village
13242,399,Gunduperunbedu Village,gunduperunbedu-village
13243,399,Enathur Village,enathur-village
13244,399,Melmaruvathur,melmaruvathur
13245,399,Mathuranthakam,mathuranthakam
13246,399,Arayappakkam,arayappakkam
13247,399,Panrutti Village,panrutti-village
13248,399,Guduvanchery,guduvanchery
13249,399,Agaramthen,agaramthen
13250,399,Ponmar Village,ponmar-village
13251,399,Vengadamangalam Village,vengadamangalam-village
13252,399,Madhanandha Puram,madhanandha-puram
13253,399,Karur,karur
13254,399,Oragadam,oragadam
13255,399,Muttukadu,muttukadu
13256,399,Old Perungalathur,old-perungalathur
13257,399,Chennai Bangalore NH-4,chennai-bangalore-nh-4
13258,399,Keelperamanallur,keelperamanallur
13259,399,State highway 58,state-highway-58
13260,399,Velan Nagar,velan-nagar
13261,399,State Highway 116,state-highway-116
13262,399,Vishnu Kanchi,vishnu-kanchi
13263,399,Kunnavakkam,kunnavakkam
13264,399,Suradimangalam,suradimangalam
13265,399,Gomati Nagar,gomati-nagar
13266,399,Pallavan Nagar,pallavan-nagar
13267,399,Madurantakam,madurantakam
13268,399,Kayarambedu,kayarambedu
13269,399,Venkateswara Nagar,venkateswara-nagar
13270,399,Kattavakkam,kattavakkam
13271,399,Kallipattu ,kallipattu-
13272,399,Thaiyur,thaiyur
13273,399,Doosi Village,doosi-village
13274,399,Walajabad,walajabad
13275,399,Vaiyavoor,vaiyavoor
13276,399,Kilkodungalore,kilkodungalore
13277,399,Dhammanur,dhammanur
13278,399,Salvankuppam,salvankuppam
13279,399,Poonjery,poonjery
13280,399,Old Mahabalipuram Road,old-mahabalipuram-road
13281,399,Maruthi Nagar,maruthi-nagar
13282,399,Pullalur,pullalur
13283,399,Ekambaranathar Koil,ekambaranathar-koil
13284,399,Chemmozhi Nagar,chemmozhi-nagar
13285,399,Tirumalpur,tirumalpur
13286,399,Raja Kulam,raja-kulam
13287,399,Kolivakkam,kolivakkam
13288,399,Pillanthangal,pillanthangal
13289,399,Thirupanangadu,thirupanangadu
13290,399,Karandai,karandai
13291,399,Neikuppi,neikuppi
13292,399,Krishnaveni Nagar,krishnaveni-nagar
13293,399,Oothukadu,oothukadu
13294,399,RV Nagar,rv-nagar
13295,399,Nathanallur,nathanallur
13296,399,Lathur,lathur
13297,399,Kunrathur,kunrathur
13298,399,Nayakankuppam,nayakankuppam
13299,399,Perumanttunallur,perumanttunallur
13300,399,Paranur,paranur
13301,399,Vellathottam,vellathottam
13302,399,Kannan Nagar,kannan-nagar
13303,399,Ramanujapuram,ramanujapuram
13304,399,Karunguzhi,karunguzhi
13305,399,Pandur village,pandur-village
13306,399,Palayaseevaram Village,palayaseevaram-village
13307,399,Ooveri Village,ooveri-village
13308,399,Thakkolam,thakkolam
13309,399,Madhurandhagam,madhurandhagam
13310,399,Nathapettai,nathapettai
13311,399,Sunguvarchatram,sunguvarchatram
13312,399,Kattuputhur,kattuputhur
13313,399,Vedanthangal,vedanthangal
13314,399,Pulipakkam,pulipakkam
13315,399,Sevlimedu,sevlimedu
13316,399,ECR,ecr
13317,399,Kuram,kuram
13318,399,Kilambi,kilambi
13319,399,Karasangal,karasangal
13320,399,Ennaikaran,ennaikaran
13321,399,Neelamangalam,neelamangalam
13322,399,Chithathur,chithathur
13323,399,Baluchetty Chatram,baluchetty-chatram
13324,399,Narapakkam,narapakkam
13325,399,Nelvoy,nelvoy
13326,399,Gunduperumbedu,gunduperumbedu
13327,399,Thimmasamuthiram,thimmasamuthiram
13328,399,Pillaiyarpalayam,pillaiyarpalayam
13329,399,Melakottiyur,melakottiyur
13330,399,Vallipuram,vallipuram
13331,399,Orikkai,orikkai
13332,399,Min Nagar,min-nagar
13333,399,Thenambakkam,thenambakkam
13334,399,Enadur,enadur
13335,399,Kilkadirpoor,kilkadirpoor
13336,399,Maduramangalam,maduramangalam
13337,399,Acharapakkam 1,acharapakkam-1
13338,399,Narasamangalam,narasamangalam
13339,399,Parandur,parandur
13340,399,Asoor,asoor
13341,399,Gem Nagar,gem-nagar
13342,399,Thandalam,thandalam
13343,399,Vembakkam,vembakkam
13344,399,Thiruppukuzhi,thiruppukuzhi
13345,399,Thiruporur,thiruporur
13346,399,Thiruparuthikundram,thiruparuthikundram
13347,399,Thathalur,thathalur
13348,399,Damal,damal
13349,399,Kattankulathur,kattankulathur
13350,399,Valarpuram,valarpuram
13351,399,Thaiyar Kullam,thaiyar-kullam
13352,399,Somangalam,somangalam
13353,399,Kooram,kooram
13354,399,Musaravakkam,musaravakkam
13355,399,Nethaji Nagar,nethaji-nagar
13356,399,Sathamai,sathamai
13357,399,Konerikuppam,konerikuppam
13358,399,Iyankaran Nagar,iyankaran-nagar
13359,399,Kannakulam,kannakulam
13360,399,Aymicheri,aymicheri
13361,399,Chengalpattu,chengalpattu
13362,399,Kalathur,kalathur
13363,399,Seeyati,seeyati
13364,399,Periya,periya
13365,399,Orathi,orathi
13366,399,Othivakkam,othivakkam
13367,399,Kalakkattur,kalakkattur
13368,399,Ariyaperumbakkam,ariyaperumbakkam
13369,399,Padapai,padapai
13370,399,Veppancheri,veppancheri
13371,399,Janakipuram,janakipuram
13372,399,Meyyur,meyyur
13373,399,Magaral,magaral
13374,399,Keerapakkam,keerapakkam
13375,399,Kadamalaiputhur,kadamalaiputhur
13376,399,Netteri,netteri
13377,399,Vattampakkam,vattampakkam
13378,400,Thindal,thindal
13379,400,Periya Valasu,periya-valasu
13380,400,Chidambaram Colony,chidambaram-colony
13381,400,Kunnathur,kunnathur
13382,400,Teachers Colony ,teachers-colony-
13383,400,Gobichettipalayam,gobichettipalayam
13384,400,Perunduari,perunduari
13385,400,Manickam Palayam,manickam-palayam
13386,400,Moolapalayam,moolapalayam
13387,400,Anthiyur,anthiyur
13388,400,Avalpoondurai,avalpoondurai
13389,400,Panayampalli,panayampalli
13390,400,Pallipalayam,pallipalayam
13391,400,Kollampalayam,kollampalayam
13392,400,Periyar Nagar,periyar-nagar
13393,400,Chennimalai,chennimalai
13394,400,Karungalpalayam,karungalpalayam
13395,400,Surampatty,surampatty
13396,400,Modakurichi,modakurichi
13397,400,Bhavani,bhavani
13398,400,SSP Nagar,ssp-nagar
13399,400,Nasiyanoor,nasiyanoor
13400,400,Ellappalayam,ellappalayam
13401,400,Sathy Road,sathy-road
13402,400,Chinniampalayam,chinniampalayam
13403,400,Villarasampatti,villarasampatti
13404,400,Sathyamangalam,sathyamangalam
13405,400,Kumalankuttai,kumalankuttai
13406,400,Padiyur,padiyur
13407,400,Pasur,pasur
13408,400,Muthampalayam,muthampalayam
13409,400,Solipalayam,solipalayam
13410,400,Veppampalayam,veppampalayam
13411,400,Puliampatti,puliampatti
13412,400,Kuppuchipalayam,kuppuchipalayam
13413,400,Panjalingapuram,panjalingapuram
13414,400,Sampath Nagar,sampath-nagar
13415,400,Modavandi Sathyamangalam,modavandi-sathyamangalam
13416,400,Veerappanchatram,veerappanchatram
13417,400,Kodumudi,kodumudi
13418,400,Solar,solar
13419,400,Erode-Karur road,erode-karur-road
13420,400,Sivagiri,sivagiri
13421,400,Nadarmadu,nadarmadu
13422,400,Periya Semur,periya-semur
13423,400,R.N. Pudur,r-n--pudur
13424,400,Kasipalayam,kasipalayam
13425,400,Pethampalayam,pethampalayam
13426,400,Ganapathipalayam,ganapathipalayam
13427,400,Arachalur,arachalur
13428,400,Chettipalayam,chettipalayam
13429,400,Indira Nagar,indira-nagar
13430,400,Gangapuram,gangapuram
13431,400,Vairapalayam,vairapalayam
13432,400,Perundurai Road,perundurai-road
13433,400,Erode Fort,erode-fort
13434,400,Vellode,vellode
13435,400,Nanjaiuthukuli,nanjaiuthukuli
13436,400,Kallippatti,kallippatti
13437,401,Vandhavasi,vandhavasi
13438,401,Thiruvanmiyur,thiruvanmiyur
13439,401,Adanur,adanur
13440,401,Cheyyar ,cheyyar-
13441,401,Vadamavandal,vadamavandal
13442,401,Arani,arani
13443,401,Pavazhakundur,pavazhakundur
13444,401,Chengam,chengam
13445,401,Dusi,dusi
13446,401,Kilnachipattu,kilnachipattu
13447,401,Avalurpet,avalurpet
13448,401,Nallavanpalayam,nallavanpalayam
13449,401,Mathiyazhagan,mathiyazhagan
13450,401,Mathalangulam,mathalangulam
13451,401,Thendral Nagar,thendral-nagar
13452,401,Pudhumallavadi,pudhumallavadi
13453,401,Gandhi Nagar,gandhi-nagar
13454,401,Thamarai Nagar,thamarai-nagar
13455,401,Kilpennathur,kilpennathur
13456,401,Enthal,enthal
13457,401,Melputtiyandal,melputtiyandal
13458,401,Santhavasal,santhavasal
13459,401,Vettavalam,vettavalam
13460,401,Anna Nagar,anna-nagar
13461,401,Chetpet,chetpet
13462,401,Vengikkal,vengikkal
13463,401,Kilnathur,kilnathur
13464,401,TSR Nagar,tsr-nagar
13465,401,Thenarasampattu,thenarasampattu
13466,401,Vel Nagar,vel-nagar
13467,401,Polur,polur
13468,401,Vanavil Nagar,vanavil-nagar
13469,401,Kannamangalam,kannamangalam
13470,401,Vembakkam,vembakkam
13471,401,Adi Annamalai,adi-annamalai
13472,401,Desur,desur
13473,401,Thatchur,thatchur
13474,401,Salavedu,salavedu
13475,401,Mallavadi,mallavadi
13476,402,Kumbakonam,kumbakonam
13477,403,Rajapalayam,rajapalayam
13478,404,Kurichi,kurichi
13479,405,Madavaram,madavaram
13480,406,Vadugapatti,vadugapatti
13481,406,Kalamavur,kalamavur
13482,406,Illuppur,illuppur
13483,406,Kamarajapuram,kamarajapuram
13484,406,Thaila nagar,thaila-nagar
13485,406,Mullur,mullur
13486,406,Palaniappa Nagar,palaniappa-nagar
13487,406,SIDCO,sidco
13488,406,Kunnathur,kunnathur
13489,406,Brindavan,brindavan
13490,406,Aranthangi,aranthangi
13491,406,Poonga Nagar,poonga-nagar
13492,406,Thirumayam,thirumayam
13493,406,Malaiyeedu,malaiyeedu
13494,406,Alangudi,alangudi
13495,406,Mandaiyur,mandaiyur
13496,406,KV Kottai,kv-kottai
13497,406,Nizam Colony,nizam-colony
13498,406,Ashok Nagar,ashok-nagar
13499,407,Mathigiri,mathigiri
13500,407,Alasanatham Road,alasanatham-road
13501,407,Anthivadi,anthivadi
13502,407,Belagondanahalli,belagondanahalli
13503,407,Kasavugatta,kasavugatta
13504,407,Hosur Bagalur Road,hosur-bagalur-road
13505,407,Mookandapalli,mookandapalli
13506,407,Kalasthipuram,kalasthipuram
13507,407,Kothagondapalli,kothagondapalli
13508,407,Kanimangalam,kanimangalam
13509,407,Achettipalli,achettipalli
13510,407,Shoolagiri,shoolagiri
13511,407,Barath Nagar,barath-nagar
13512,407,Sipcot Phase I,sipcot-phase-i
13513,407,Denkanikottai Road,denkanikottai-road
13514,407,Thirumalai Nagar,thirumalai-nagar
13515,407,Onnalvadi,onnalvadi
13516,407,Kumudepalli,kumudepalli
13517,407,Basthi Road,basthi-road
13518,407,Muneshwara Nagar,muneshwara-nagar
13519,407,NH-7,nh-7
13520,407,Kagganoor,kagganoor
13521,407,Thali Road,thali-road
13522,407,Shanthi Nagar,shanthi-nagar
13523,407,Dinnur,dinnur
13524,407,RK Nagar,rk-nagar
13525,407,Amirtha Nagar,amirtha-nagar
13526,407,Bharathidasan Nagar,bharathidasan-nagar
13527,407,Bathalapalli,bathalapalli
13528,407,Rajeev Nagar,rajeev-nagar
13529,407,Kelavarapalli,kelavarapalli
13530,407,Gokul Nagar,gokul-nagar
13531,407,KCC Nagar,kcc-nagar
13532,407,Perandapalli,perandapalli
13533,407,Begapalli,begapalli
13534,407,Baskardas Nagar,baskardas-nagar
13535,407,Anna Nagar,anna-nagar
13536,407,Ramanasree Nagar,ramanasree-nagar
13537,407,Avalapalli,avalapalli
13538,407,Navadhi,navadhi
13539,407,Sipcot-II,sipcot-ii
13540,407,New ASTC Hudco,new-astc-hudco
13541,407,Nallur,nallur
13542,407,Dwaraka Nagar,dwaraka-nagar
13543,407,Motham Agraharam,motham-agraharam
13544,407,Zuzuwadi,zuzuwadi
13545,407,Chinnakullu,chinnakullu
13546,407,Moranapalli,moranapalli
13547,407,Rayakottah Housing Board,rayakottah-housing-board
13548,407,Kelamangalam,kelamangalam
13549,407,Sri Nagar,sri-nagar
13550,407,Chennathur,chennathur
13551,407,Samathuvapuram,samathuvapuram
13552,407,Tippalam Road,tippalam-road
13553,407,Bedrapalli,bedrapalli
13554,407,Kothur,kothur
13555,407,Sokkanathapuram,sokkanathapuram
13556,407,Karapalli,karapalli
13557,407,Kundumaranapalli,kundumaranapalli
13558,407,Alasanatham,alasanatham
13559,407,Kelamangalam Road,kelamangalam-road
13560,407,Amritha,amritha
13561,407,Eluvapalli,eluvapalli
13562,407,Nanjapuram,nanjapuram
13563,408,Ambur,ambur
13564,409,Karaikkudi,karaikkudi
13565,410,Neyveli,neyveli
13566,411,Velippalayam,velippalayam
13567,411,Mayiladuthurai,mayiladuthurai
13568,411,Poravachery,poravachery
13569,411,Velankanni,velankanni
13570,411,Thirumullaivasal,thirumullaivasal
13571,411,Kadambadi,kadambadi
13572,411,Vedaranyam,vedaranyam
13573,411,Porayar,porayar
13574,411,Sirkazhi,sirkazhi
13575,411,Thevur,thevur
13576,411,Kuttalam,kuttalam
13577,411,Melakottaivasal,melakottaivasal
13578,411,Manjakkollai,manjakkollai
13579,411,Nagore,nagore
13580,411,Aaziyur,aaziyur
13581,412,A S Rao Nagar,a-s-rao-nagar
13582,412,Abdullapurmet,abdullapurmet
13583,412,Abids,abids
13584,412,Adarsh Nagar,adarsh-nagar
13585,412,Adibatla,adibatla
13586,412,Adikmet,adikmet
13587,412,Afzal Gunj,afzal-gunj
13588,412,Ahmedguda,ahmedguda
13589,412,Almasguda,almasguda
13590,412,Alugaddabavi,alugaddabavi
13591,412,Alwal,alwal
13592,412,Amberpet,amberpet
13593,412,Ameenpur,ameenpur
13594,412,Ameerpet,ameerpet
13595,412,Anandbagh,anandbagh
13596,412,Annojiguda,annojiguda
13597,412,Appa Junction,appa-junction
13598,412,Attapur,attapur
13599,412,Bachupally,bachupally
13600,412,Badangpet,badangpet
13601,412,Bahadurpally,bahadurpally
13602,412,Bahadurpura,bahadurpura
13603,412,Bairagiguda,bairagiguda
13604,412,Bala Nagar,bala-nagar
13605,412,Balamrai,balamrai
13606,412,Balapur,balapur
13607,412,Balkampet,balkampet
13608,412,Bandlaguda,bandlaguda
13609,412,Bandlaguda - Nagole,bandlaguda-nagole
13610,412,Banjara Hills,banjara-hills
13611,412,Basheerbagh,basheerbagh
13612,412,Beeramguda,beeramguda
13613,412,Begumpet,begumpet
13614,412,Bhanur,bhanur
13615,412,Bharat Heavy Electricals Limited,bharat-heavy-electricals-limited
13616,412,Bhavani Nagar,bhavani-nagar
13617,412,Bhogaram,bhogaram
13618,412,Bhoiguda,bhoiguda
13619,412,Bhongir,bhongir
13620,412,Bhuvanagiri,bhuvanagiri
13621,412,Bibinagar,bibinagar
13622,412,BN Reddy Nagar,bn-reddy-nagar
13623,412,Boduppal,boduppal
13624,412,Bogaram,bogaram
13625,412,Bolaram,bolaram
13626,412,Borabanda,borabanda
13627,412,Bowenpally,bowenpally
13628,412,Bowrampet,bowrampet
13629,412,Budvel,budvel
13630,412,Burgul,burgul
13631,412,Champapet,champapet
13632,412,Chanda Nagar,chanda-nagar
13633,412,Chandrayanagutta,chandrayanagutta
13634,412,Chandupatla,chandupatla
13635,412,Chengicherla,chengicherla
13636,412,Cherlapally,cherlapally
13637,412,Chevalla,chevalla
13638,412,Chikkadapally,chikkadapally
13639,412,Chilkur,chilkur
13640,412,Chinnamangalaram,chinnamangalaram
13641,412,Chintal,chintal
13642,412,Chintalkunta,chintalkunta
13643,412,Chintapallyguda,chintapallyguda
13644,412,Chowdhariguda,chowdhariguda
13645,412,Dammaiguda,dammaiguda
13646,412,Dasarlapally,dasarlapally
13647,412,Dattatreya Nagar,dattatreya-nagar
13648,412,Dayara,dayara
13649,412,Deshmuki Village,deshmuki-village
13650,412,Dhoolpet,dhoolpet
13651,412,Dilsukhnagar,dilsukhnagar
13652,412,Domalguda,domalguda
13653,412,Dullapally,dullapally
13654,412,Dundigal,dundigal
13655,412,East Marredpally,east-marredpally
13656,412,ECIL,ecil
13657,412,Edulanagulapalle,edulanagulapalle
13658,412,Erragadda,erragadda
13659,412,Falaknuma,falaknuma
13660,412,Film Nagar,film-nagar
13661,412,Financial District,financial-district
13662,412,Gachibowli,gachibowli
13663,412,Gagillapur,gagillapur
13664,412,Gajularamaram,gajularamaram
13665,412,Gandhi Nagar,gandhi-nagar
13666,412,Gandi Maisamma,gandi-maisamma
13667,412,Gandipet,gandipet
13668,412,Ghansi Bazar,ghansi-bazar
13669,412,Ghatkesar,ghatkesar
13670,412,Golkonda,golkonda
13671,412,Gopanpally,gopanpally
13672,412,Gowdavalli,gowdavalli
13673,412,Gowlipura,gowlipura
13674,412,Gudimalkapur,gudimalkapur
13675,412,Gulshan-e-Iqbal Colony,gulshan-e-iqbal-colony
13676,412,Gundlapochampally,gundlapochampally
13677,412,Gunrock Enclave,gunrock-enclave
13678,412,Gurram Guda,gurram-guda
13679,412,Habsiguda,habsiguda
13680,412,Hafeezpet,hafeezpet
13681,412,Hakimpet,hakimpet
13682,412,Hanuman Nagar Colony,hanuman-nagar-colony
13683,412,Hasmathpet,hasmathpet
13684,412,Hastinapuram,hastinapuram
13685,412,Hayat Nagar,hayat-nagar
13686,412,Hi Tech City,hi-tech-city
13687,412,Himayath Nagar,himayath-nagar
13688,412,Humayun Nagar,humayun-nagar
13689,412,Hyder Nagar,hyder-nagar
13690,412,Hyderguda,hyderguda
13691,412,Ibrahim Bagh,ibrahim-bagh
13692,412,Ibrahimpatnam,ibrahimpatnam
13693,412,Indresham,indresham
13694,412,Isnapur,isnapur
13695,412,Jahanuma,jahanuma
13696,412,Jalpally,jalpally
13697,412,Jam Bagh,jam-bagh
13698,412,Jawahar Nagar,jawahar-nagar
13699,412,Jeedimetla,jeedimetla
13700,412,Jeera,jeera
13701,412,Jubilee Hills,jubilee-hills
13702,412,Kachiguda,kachiguda
13703,412,Kakaguda,kakaguda
13704,412,Kalasiguda,kalasiguda
13705,412,Kanchan Bagh,kanchan-bagh
13706,412,Kandukur,kandukur
13707,412,Kapra,kapra
13708,412,Kardhanur,kardhanur
13709,412,Karkhana,karkhana
13710,412,Karmanghat,karmanghat
13711,412,Karwan,karwan
13712,412,Katedan,katedan
13713,412,Kavadiguda,kavadiguda
13714,412,Kavuri Hills,kavuri-hills
13715,412,Kazipally,kazipally
13716,412,Keesara,keesara
13717,412,Keesara-Yadagirigutta Road,keesara-yadagirigutta-road
13718,412,keshampet,keshampet
13719,412,Khairatabad,khairatabad
13720,412,Kings Colony,kings-colony
13721,412,Kismatpur,kismatpur
13722,412,Koheda,koheda
13723,412,Kokapet,kokapet
13724,412,Kollur,kollur
13725,412,Kompally,kompally
13726,412,Kondakal,kondakal
13727,412,Kondapur,kondapur
13728,412,Kongara Kalan,kongara-kalan
13729,412,Korremula,korremula
13730,412,Kothaguda,kothaguda
13731,412,Kothapet,kothapet
13732,412,Kothur,kothur
13733,412,Koti,koti
13734,412,Kowkur,kowkur
